Date,ret_btc,ret_spx,vol30_btc,vol30_spx,corr90
2016-03-03,-0.0055295837758946205,0.003492634320316937,0.3603886470523604,0.2009856738110263,
2016-03-04,-0.02573318626747075,0.0033004398659416986,0.3613111078372627,0.20082684018689093,
2016-03-07,0.016092289510488238,0.0008846228008639487,0.3033598557180645,0.19359972569524253,
2016-03-08,-0.0008427683488394546,-0.011303756056006186,0.2911703589229575,0.19052901744645412,
2016-03-09,0.002142776485374953,0.00503967278281425,0.2911869380380533,0.18724543365881868,
2016-03-10,0.005459271215821551,0.00015579279712262694,0.2909207900596305,0.18359290147819848,
2016-03-11,0.010870102896019172,0.016262545588851488,0.2676061142538752,0.188052969694828,
2016-03-14,0.0057145906134999196,-0.0012617686166117468,0.26734540034333704,0.17597899233688677,
2016-03-15,0.0009408697604203162,-0.0018386309343179589,0.26613674287806993,0.1761480320905409,
2016-03-16,0.00043413495998539736,0.005584727881779697,0.2661849095045419,0.1657247938693843,
2016-03-17,0.00861962835702918,0.006573583068596323,0.26308977133524025,0.16602897094785402,
2016-03-18,-0.026678073244245377,0.004395967251026178,0.23381184575397052,0.16614198595928845,
2016-03-21,-0.0010833482479985395,0.0009850919042923014,0.23251964559161678,0.15396762348883256,
2016-03-22,0.011503628063921653,-0.0008777728967722512,0.23282846605591317,0.14566532342532518,
2016-03-23,-0.00011482461319438798,-0.00640650953066712,0.2322881236284746,0.14797520499869452,
2016-03-24,-0.0039475208968670706,-0.0003781417793768198,0.22906862819730078,0.14801347726757388,
2016-03-28,-0.005955455919149955,0.000545106888072358,0.22923570050963105,0.1407888253832792,
2016-03-29,-0.01835323371311265,0.00877801205423741,0.232888336642845,0.13367953882276185,
2016-03-30,-0.0040897837626671105,0.0043408799935662195,0.2263220675937616,0.12781850872737976,
2016-03-31,0.004601068441725693,-0.0020418423596207116,0.21673930987590534,0.1219036738904618,
2016-04-01,0.0029495739086860765,0.006310959066599757,0.21178582760104867,0.12065223891382715,
2016-04-04,0.0012821509021544797,-0.003213480045854618,0.21195444528632432,0.12160269475518226,
2016-04-05,0.00611729420992552,-0.01019629841179453,0.21323888010149278,0.12159795551613042,
2016-04-06,-0.0014561557733853048,0.01045279793201316,0.18037379118801752,0.11641455647064818,
2016-04-07,-0.0015788999563638598,-0.012048073970004866,0.17767680438990366,0.1235349070579514,
2016-04-08,-0.005683832552027873,0.002782702604616504,0.1782400881896729,0.12032800216552611,
2016-04-11,0.0021776197629015653,-0.0027435458896039448,0.1695270452458697,0.12057275935211786,
2016-04-12,0.0063869202424251,0.009615753881389974,0.16793602880514316,0.11911004573563204,
2016-04-13,-0.0034302129771983905,0.009990069768557895,0.16753719138587772,0.1033288160472269,
2016-04-14,0.001292438380009947,0.00017291243013242585,0.15080177191527108,0.10316884985517186,
2016-04-15,0.01271921454071168,-0.000984769576145959,0.15483529872621446,0.10326305906897949,
2016-04-18,0.0027851198861909847,0.006519725613797989,0.13433410282445388,0.10418736619574412,
2016-04-19,0.01601237595293349,0.0030797379028665328,0.13425606843356072,0.1042622289569213,
2016-04-20,0.013411121805216768,0.0007612550492345003,0.13886974320175163,0.09687949843786456,
2016-04-21,0.018042370819080993,-0.005207562857292034,0.14698261839552,0.09863299315718814,
2016-04-22,-0.00823986987830282,4.785857954074228e-05,0.14949365205856616,0.09864788977881778,
2016-04-25,0.006241458369899247,-0.0018136896207629953,0.14756431936031056,0.08883011957131226,
2016-04-26,0.010054896687550094,0.0018710001742369307,0.14920588053752223,0.0885809983842517,
2016-04-27,-0.04700588971564477,0.0016479941117468401,0.20503147575943392,0.088127663702215,
2016-04-28,0.009676665628468313,-0.00927363606156167,0.2069811434627633,0.09225292903350737,
2016-04-29,0.01346319390292329,-0.005075949230557177,0.209156126581785,0.09208440368695467,
2016-05-02,-0.016075393468011404,0.007779606697244105,0.19926492940527618,0.09386491154139141,
2016-05-03,0.012592678802026256,-0.008714499388395887,0.20210928247166515,0.09757816915797436,
2016-05-04,-0.007986434929728472,-0.00595458270547255,0.20135021268265577,0.0991578157350382,
2016-05-05,0.0028032456633386416,-0.00023903669279415213,0.2014466499771805,0.09727691524582364,
2016-05-06,0.02562337748220021,0.0031696105535526063,0.2134833535795539,0.09762792177782757,
2016-05-09,0.0042109578579271325,0.0007532133076099479,0.21238213363896669,0.09763348579770247,
2016-05-10,-0.021041470263289737,0.012406365236037333,0.2147452066366874,0.10086722918702229,
2016-05-11,0.004057024567579209,-0.009607522877868724,0.2140802348556651,0.10426361825503426,
2016-05-12,0.004491484985559609,-0.00016947926796424465,0.2140694939240262,0.10408477322581083,-0.0020195921563170606
2016-05-13,0.001985911166300505,-0.008514434161752484,0.21405564441391942,0.10522379550692487,-0.0030579583873222398
2016-05-16,-0.007469340532431954,0.009748976389612767,0.21584067204286642,0.10888041138721075,-0.008415821822562418
2016-05-17,-0.0008370650055065897,-0.009455863552162807,0.21557450167461367,0.10829695618832536,0.06145533772990127
2016-05-18,0.0018405921427778833,0.00020515768640127935,0.21538347537019661,0.1037046607585216,0.057535838312666426
2016-05-19,-0.035609688044568585,-0.0037135945227206248,0.2409311580631619,0.09817169516888637,0.06329214832580547
2016-05-20,0.008988122730631124,0.006001459222804671,0.2413847420826914,0.09940865775874136,0.07452339967147312
2016-05-23,0.010938696675652637,-0.0020876365681016884,0.2430735680504463,0.09926502801313086,0.06896288304688303
2016-05-24,0.004102724435104247,0.013588637533990108,0.2427506299522597,0.10316612782293605,0.07488781105061193
2016-05-25,0.0080797499085015,0.006950529651583447,0.24311224644865603,0.10102145450713317,-0.13085728603713087
2016-05-26,0.00838338224035434,-0.0002104660499285901,0.2438920034332252,0.10102614092723851,-0.13283921508102436
2016-05-27,0.04333640303418643,0.004277694939439437,0.2704219497245878,0.10167667403831841,-0.04962293346624045
2016-05-31,-0.0046524887371504585,-0.0010057686205899895,0.2713059767594827,0.0999969999948588,-0.04248618391311727
2016-06-01,0.010360414042520567,0.001134398653926189,0.26937418885031317,0.09964170909331609,0.06369271010136034
2016-06-02,0.0019574102710910157,0.002820696166986195,0.26736548862036125,0.0999608862254111,0.022667728138570407
2016-06-03,0.05641478580218467,-0.002916062236694851,0.3074082528091536,0.09913169343435496,0.0037464268308161977
2016-06-06,0.018199331047312053,0.004885328519363624,0.30829104312750416,0.10008723239395839,0.013674602994506959
2016-06-07,-0.015385797185729206,0.001288615629197613,0.31339933522311686,0.09992625290189093,0.02874542859069342
2016-06-08,0.008716773544990978,0.0033041019719547236,0.3131806688579559,0.10019722921029725,0.041169454465228204
2016-06-09,-0.012133965657505163,-0.0017192355978938075,0.27875589476440094,0.10031794629215258,0.04568844525666513
2016-06-10,0.004930078348693751,-0.009217532410166119,0.27834897340186227,0.10027143532646084,0.046982685694323505
2016-06-13,0.04588794913443161,-0.008148298789709478,0.30228130803512737,0.10208805113847692,0.015517375986024623
2016-06-14,-0.02707767672920061,-0.0018005050719719037,0.3106882407720607,0.09967192058130672,0.020577655418568614
2016-06-15,0.012912921843862118,-0.0018424090638101951,0.31075592265384716,0.09644738745608182,-0.0001903139641570508
2016-06-16,0.09843663970118602,0.0031280931110455722,0.4090425045933355,0.0950496239241577,0.0006513921406508071
2016-06-17,-0.02296667978803112,-0.003263284144608922,0.41899488522372436,0.09563798239969999,0.010761401337126542
2016-06-20,-0.03538659489137982,0.0057913827784231015,0.4336124395268993,0.09661061268138223,-0.0017239120014891697
2016-06-21,-0.10062637470045903,0.002708390604209703,0.5322966471612348,0.09683506368178804,-0.01811408667142798
2016-06-22,-0.11183281125116834,-0.00165292899657585,0.6241059238857016,0.09013696896232876,-0.007622399987650505
2016-06-23,0.04567816659395928,0.013275567071955107,0.6383381108847969,0.09325039280646406,0.010042053490094191
2016-06-24,0.06412308826311645,-0.03658079280558263,0.664267840028235,0.1429436058950361,-0.13841305048217073
2016-06-27,0.04034047275833968,-0.018262246511702756,0.6731465145006859,0.15033280020258136,-0.1679829999699359
2016-06-28,-0.012707228240071165,0.01761412160408792,0.6740917501608695,0.15670326043568777,-0.17600597069975663
2016-06-29,-0.01105149439629652,0.016889242971253916,0.6753530206918323,0.162123521553702,-0.18230096211812571
2016-06-30,0.05094960079975523,0.013473863149466128,0.6891781433802514,0.16650009406345334,-0.17792552016212215
2016-07-01,0.004384970078765935,0.0019467062930320223,0.6783062459965165,0.16596705841352824,-0.17943253988798735
2016-07-05,-0.01925050808487774,-0.006871028985598719,0.6823113672852282,0.16679575158283713,-0.1697013596848714
2016-07-06,0.009946948982912429,0.0053386870582759595,0.6822487513091551,0.1671507151875046,-0.1657355163016789
2016-07-07,-0.055814131448865864,-0.0008719578867330009,0.7050122945529474,0.1627564132303674,-0.15415640493640625
2016-07-08,0.039728728712684167,0.0151381865659924,0.7127347462959651,0.16730858096455148,-0.12070448780309131
2016-07-11,-0.0026229218977028494,0.0034028193119982385,0.7129310475056849,0.1674800583410121,-0.11737828220995665
2016-07-12,0.025747344854117726,0.006984842307345719,0.7063240908771935,0.1681590617143683,-0.10822790121364062
2016-07-13,-0.015288944121917827,0.00013475867498170382,0.7080710907612255,0.16808319582731915,-0.10453741883945115
2016-07-14,0.005500751056055478,0.005245422801696999,0.707785208566718,0.1685609187015591,-0.10379608417700266
2016-07-15,0.007836069201630321,-0.0009293790598711438,0.7079109049173866,0.16856078820701312,-0.10758459635155485
2016-07-18,-0.009394022492954113,0.0023794618218687365,0.6904453541572522,0.16822219588644893,-0.10845227697233442
2016-07-19,-0.00035959849243671893,-0.0014362045004153862,0.688534443663299,0.16797026760472378,-0.10797169646339949
2016-07-20,-0.01072666729204274,0.004261208315763991,0.6877357854019635,0.1682586821685921,-0.11962978624071406
2016-07-21,-0.0010114604291151619,-0.003619069856524976,0.6873154298060291,0.1686120892650993,-0.11839980377651736
2016-07-22,-0.0218808756405852,0.004543626789510244,0.6894214826555323,0.16880280617196436,-0.12251534308924238
2016-07-25,-0.010929235856856501,-0.0030160187399297005,0.6899574159488444,0.16650603679603032,-0.11977415652153703
2016-07-26,-0.0035424219096129757,0.0003227321607194127,0.6757550702806874,0.16419734353470733,-0.12232851764032247
2016-07-27,0.0039322038437801,-0.001199260946808637,0.6718117343331318,0.16410426720995772,-0.11785920883560987
2016-07-28,0.0010432110288771566,0.001604920448092453,0.67052519032616,0.16380998402906072,-0.11783261966572033
2016-07-29,0.002983220215594417,0.0016299801176578648,0.6001677612247596,0.16374205355201057,-0.11706177909902497
2016-08-01,-0.029912482748605147,-0.0012705941474910585,0.6023311234362717,0.1633397491395701,-0.11408582882647231
2016-08-02,-0.10203010339079038,-0.006381940812667669,0.659771907520419,0.16441017049916518,-0.07075025688213071
2016-08-03,0.033922473824015205,0.0031290427160710972,0.6074238194480028,0.16444910915311647,-0.06624485826151831
2016-08-04,0.020852690662256746,0.00021254929948908707,0.5150594062429361,0.16425920496927376,-0.05947510736903885
2016-08-05,-0.005628873840730598,0.00856669728938006,0.4981641796887836,0.1618087998140725,-0.06081390899353687
2016-08-08,-0.002764089776312475,-0.0009075772915415996,0.4595376959612231,0.11629001560235086,-0.0600903603507475
2016-08-09,-0.005518912614127954,0.00038971798655598234,0.44146285199823937,0.09894693545364887,-0.06079012567846346
2016-08-10,0.007292153979075189,-0.0028687970634882847,0.4417564266276315,0.08985156374666739,-0.06178469738395151
2016-08-11,-0.005050762660932431,0.004723415102443644,0.4411621834634743,0.07881835782227131,-0.060704042739064726
2016-08-12,-0.0026531875140320326,-0.0007963633869140575,0.41057941530516845,0.07090964396236854,-0.05997170851566736
2016-08-15,-0.005683403271326991,0.002789016294521772,0.409678002682531,0.07101563527317685,-0.06303096058421025
2016-08-16,0.017820376550905882,-0.0054941422164782264,0.41258461731111223,0.06973032833089932,-0.06735699599666911
2016-08-17,-0.00734023893252839,0.0018668460061555662,0.41061440880621153,0.06874538477104672,-0.06764803387070592
2016-08-18,0.001920622984812707,0.002197201696382422,0.38078673613111064,0.06848379689940945,-0.07063558977490796
2016-08-19,0.0022818636847428365,-0.0014413095687681864,0.35961373276272424,0.05510611390715258,-0.06940203373265681
2016-08-22,0.00932322350619505,-0.0005634818833231075,0.361587946014011,0.05469702251848873,-0.06982437333038645
2016-08-23,-0.005705201028606711,0.001949867178361733,0.3509600624024528,0.05152599603199371,-0.06941525436242735
2016-08-24,-0.00555687158466975,-0.005254055259671874,0.3494561097958248,0.054187233480327904,-0.06826234745144615
2016-08-25,-0.004181594516967547,-0.001366160396645455,0.34828557956292966,0.05235885550541015,-0.07008536530193983
2016-08-26,0.0032659352920632904,-0.001580064238713279,0.34714546195471135,0.05250744844235419,-0.07068788966124127
2016-08-29,0.00033972840024976483,0.005214428428674345,0.34710120157720986,0.05418710258802483,-0.0657174615841131
2016-08-30,0.005897840381638802,-0.001955591407122778,0.34817233591494695,0.05434463617221692,-0.06657431914083681
2016-08-31,-0.0035230737927989374,-0.0023786911055626065,0.34758389386124944,0.05342120838794448,-0.06533233272900733
2016-09-01,-0.005522013463223132,-4.138538941144249e-05,0.3475226557483416,0.05232871089128679,-0.06598336740180652
2016-09-02,0.005634962090118573,0.004192241599034617,0.34427610938672804,0.05207800155356065,-0.06277469429623128
2016-09-06,0.006320259493133727,0.002977242370005349,0.3444396668944575,0.051882579808574365,-0.05795486622035996
2016-09-07,0.0067071261444615286,-0.00014639593829345095,0.3454219737575691,0.05189668662867069,-0.05456510392929237
2016-09-08,0.01897446284342963,-0.0022254881924702883,0.35040146011089124,0.05223157094500599,-0.05117049007923268
2016-09-09,-0.00553158577042357,-0.024827742410836417,0.350496817747249,0.08923850216722524,-0.03507226186365898
2016-09-12,0.0025087001024223436,0.014570387233434434,0.3504436062472749,0.09941877533832226,-0.036016532431033
2016-09-13,0.0016395239549115224,-0.014941748278210834,0.34021936730271146,0.10817908098118051,-0.035844755769296875
2016-09-14,0.0023657090055393985,-0.0005878493998128358,0.153330630381183,0.10682002666837521,-0.03946480417821973
2016-09-15,-0.00579551390802684,0.01005851644943989,0.12345791025289045,0.11067654090067322,-0.042058862288511106
2016-09-16,-0.0002998148952037711,-0.0037794277955721,0.10889255627741191,0.1111336010288968,-0.029935818782085767
2016-09-19,-0.0010614932563648425,-1.8603233824686035e-05,0.10737330328379338,0.10785924362499733,-0.02846899785790187
2016-09-20,-0.0015029961233066263,0.0002990934842341777,0.10706415684882811,0.10789331345693419,-0.02835105837086926
2016-09-21,-0.018521286090436524,0.010858000333635954,0.11973347060842374,0.11290635193189913,-0.03703261469996087
2016-09-22,-0.0014261435254936741,0.006478751917642122,0.11807721471623765,0.11428986936554777,-0.03422871618700812
2016-09-23,0.010914608078408126,-0.005753292959718776,0.1209532894883459,0.11458120763045686,-0.0383014299303418
2016-09-26,0.011940295680517948,-0.008624850117916047,0.12475188011562081,0.11708119166499298,-0.0430998784667279
2016-09-27,-0.0030917504072912475,0.006423495165298114,0.12372998406385778,0.11845690644367583,-0.05218256818449782
2016-09-28,-0.0023750863514084876,0.005282576603642458,0.11372923921866783,0.1185973396821515,-0.0551325014288096
2016-09-29,0.001594430381482155,-0.009365127730081198,0.11121530285275072,0.12140983956629352,-0.05379676986059364
2016-09-30,0.006651166765530886,0.0079363925880277,0.11242447447712821,0.1236280532494438,-0.05438403165113227
2016-10-03,0.002029340688839957,-0.003266023181527122,0.11240330881644102,0.1238889401956517,-0.05720030363200821
2016-10-04,-0.003156278103337991,-0.004967881786362002,0.11023643435699586,0.12461109844098026,-0.05587774044131783
2016-10-05,0.0037735852395111976,0.004287486231196994,0.10890217458445832,0.12519240651200295,-0.0644185976699973
2016-10-06,0.0008323076058103856,0.0004814438526045025,0.10713621934618908,0.12436753735702165,-0.06474915612828647
2016-10-07,0.0066658822718955795,-0.0032587874416142044,0.10703174012505846,0.1246390440550599,-0.06630109103561298
2016-10-10,0.0036285883913862423,0.004595330317324387,0.10708765505671483,0.12536597405144517,-0.06569748217823233
2016-10-11,0.035046199059068035,-0.012524577697755964,0.14440792195162847,0.12933208694503795,-0.0791231145502524
2016-10-12,-0.007641377949793359,0.0011459322063988205,0.1471172670605441,0.1293774161426991,-0.0841591810619051
2016-10-13,0.0009332355641282225,-0.0031040764122339942,0.14615906779785245,0.12948254150415606,-0.08355338920899827
2016-10-14,0.005624946282864251,0.0002015841591211507,0.1444644978734931,0.12949348109984862,-0.0850762210740051
2016-10-17,-0.003806910666839414,-0.0030426181118402627,0.14543130340796293,0.12886948927364736,-0.08561291903494835
2016-10-18,-0.0019308126118640864,0.00614150560569863,0.14549657782436398,0.1300027237870765,-0.0841074844282883
2016-10-19,-0.011730713161854736,0.0021895721553504997,0.15025743296756522,0.13026869116807352,-0.06673387258262815
2016-10-20,0.0005342972035953977,-0.0013766711313809553,0.14091667323717066,0.1302023924413115,-0.07012603498611601
2016-10-21,0.0031194639533134627,-8.414514015477906e-05,0.13967859435861102,0.1080923839643952,-0.06877923444479393
2016-10-24,-0.0050502347652334224,0.004738594647427366,0.14079966077409325,0.10020941259254199,-0.09065126621486967
2016-10-25,0.00583679437741284,-0.0038049574647063588,0.14148997804242777,0.09063592628765069,-0.09706831491321635
2016-10-26,0.03101697407941272,-0.001741927921187231,0.16591236516891092,0.09079043779128734,-0.0906436685405456
2016-10-27,0.014648070528238745,-0.0029911959060088668,0.1680336602795919,0.0862588160265882,-0.08725087484083936
2016-10-28,0.0019420146335618082,-0.00311314013962507,0.16780285905978243,0.0860413432629175,-0.11731017077371844
2016-10-31,-0.0012717508386612868,-0.0001222838841985538,0.1678465260599974,0.08603997619495207,-0.16651170351629765
2016-11-01,0.04029305139626144,-0.006810019108735079,0.1992263858479227,0.08812155548523193,-0.014203114358362873
2016-11-02,0.015008828651200042,-0.006546884453454001,0.1894063317975004,0.08302191202309267,0.04668859360975591
2016-11-03,-0.07296402147635615,-0.004433213022609399,0.2954488175433085,0.08044115352008575,0.09832606008604292
2016-11-04,0.020885316495602286,-0.0016675202716929607,0.29916927298366675,0.07937708462559126,0.11653860343862443
2016-11-07,-0.011863106911188161,0.021980199729464904,0.30114305540285546,0.10121618083103577,0.026001347712052807
2016-11-08,0.009507701949810892,0.0037648783971575305,0.3013218408342176,0.09998395962828516,0.02848565534031163
2016-11-09,0.018735864175560887,0.011016119879656035,0.30429186603680114,0.10407105886957177,0.03426757083400811
2016-11-10,-0.010757646118391773,0.001948845716095396,0.3071027276930096,0.10044454042265687,0.028117534244580425
2016-11-11,0.0012249273056294976,-0.0013989283477976058,0.3069782657423384,0.09784931527507662,0.022605857554451467
2016-11-14,0.004250013120779194,-0.00011550945718323702,0.30698238400119976,0.09737687611947009,-0.03785050541965704
2016-11-15,0.00931509784055172,0.007452955022089459,0.30689778086377906,0.09846729609564164,-0.029710393132811947
2016-11-16,0.04476444393221426,-0.0015835165223759536,0.3293570990739984,0.09795324797546075,-0.054993237539325245
2016-11-17,-0.00433755399513024,0.004665469361197901,0.33025063117340986,0.0987808692340003,-0.0573379191655709
2016-11-18,0.014214767311386753,-0.00238965136554844,0.3313598153729507,0.09853262710034684,-0.06341416319500098
2016-11-21,0.011184405960807617,0.007433702070873876,0.33181682354542136,0.09990833342633654,-0.0543009702496484
2016-11-22,0.016234141375310433,0.002163091103593048,0.3214423066065979,0.09198947461123828,-0.04880170505780188
2016-11-23,-0.009028479985516568,0.000807698156908801,0.32192600982425534,0.09199058502147027,-0.04958492345499461
2016-11-25,0.0018354151713557891,0.003906745613423708,0.3218485160698924,0.09151155450368839,-0.04455929874305006
2016-11-28,0.005147704093007552,-0.0052683892547352165,0.32183803894394053,0.09340438165061557,-0.047510559941118906
2016-11-29,-0.0002840586693164628,0.001334402353261901,0.32120303065445305,0.09259281653205508,-0.03784207044788854
2016-11-30,0.013619341360082256,-0.0026569305551563936,0.32158243237610634,0.09202485308048555,-0.04541914120774142
2016-12-01,0.014753367423404079,-0.003521722966763813,0.3186123255600335,0.09282001613598083,-0.049976899857615525
2016-12-02,0.02758985869159421,0.0003969277200846238,0.3241191286297797,0.09261406768439039,-0.04846240968810338
2016-12-05,-0.019800038791605978,0.005804426926743671,0.33317529178516375,0.09370346505011674,-0.06006376530384028
2016-12-06,0.007254480199637271,0.0034050844688746093,0.33146207843208414,0.09331694475332816,-0.058399671498605144
2016-12-07,0.005100679537056672,0.013077358744723351,0.3314842870572715,0.09855335064712005,-0.05917762615009193
2016-12-08,0.0034802886525932436,0.0021570150168711013,0.32337223417832944,0.09808791947087528,-0.16557130718100643
2016-12-09,0.00257062028419703,0.005921418532969715,0.3223576727974997,0.09784551106846509,-0.18055855495249992
2016-12-12,0.013364293370413102,-0.001138082290599516,0.3230269576271948,0.09712743214737857,-0.18315189031926243
2016-12-13,0.0006011050423324342,0.00651848320123699,0.3227228077102386,0.09777955280322853,-0.17699926843497182
2016-12-14,0.0011843354190241068,-0.008150295461858616,0.305787274583522,0.09892408992179336,-0.17415288669139628
2016-12-15,-0.004351215826299784,0.0038757076875535726,0.3051125445036926,0.09550298387514163,-0.17736378109521203
2016-12-16,0.008725572393616902,-0.0017521567509802415,0.2004813686561411,0.09411519941997433,-0.1772549949775638
2016-12-19,0.0027588436407261544,0.0019731727152112587,0.1960160537891809,0.09326852516567782,-0.17344226090286077
2016-12-20,0.010243612033812419,0.0036309124011527547,0.18895215505839316,0.07338618305158331,-0.17122969590778986
2016-12-21,0.04086418376144389,-0.0024603857246776667,0.21336960435609403,0.07437706115388242,-0.17548837340527254
2016-12-22,0.035627265068141116,-0.0018647112223965044,0.2262040439186243,0.06989498190307382,-0.1712383685044526
2016-12-23,0.06433033120214711,0.0012509325350792359,0.27153485018225815,0.06988291294289802,-0.14992021765281724
2016-12-27,0.02780264011368243,0.0022458489045486347,0.27434654847967904,0.06938876782564461,-0.14293133783921838
2016-12-28,0.044764266639182454,-0.008391640709771516,0.2895769286540412,0.07505119697619372,-0.17453904621603952
2016-12-29,-0.0024869088545918573,-0.00029334773186837293,0.29287780572379085,0.07285383473583878,-0.17346026201732573
2016-12-30,-0.01267274056710545,-0.004647834696854234,0.2852596259970117,0.0743376962756707,-0.16062041508169422
2017-01-03,0.021389344804024595,0.008450766753157112,0.2832310659631351,0.07675872035220545,-0.1525893774062178
2017-01-04,0.10096034523200412,0.005705963770549438,0.3840178556265909,0.07718153130425166,-0.08732479019868114
2017-01-05,-0.13057525035872575,-0.0007709676024811847,0.5694377098540502,0.07518097847318675,-0.05787450287635235
2017-01-06,-0.11620924119418037,0.0035107891805790594,0.6756966311987371,0.07545424900981787,-0.07338538123691411
2017-01-09,-0.009229224484764056,-0.003554905471559629,0.6757338336655717,0.07665195159048172,-0.06946171653538288
2017-01-10,0.005358747291348979,0.0,0.6756549793799768,0.07618015239043464,-0.07100023349257861
2017-01-11,-0.154476649076822,0.0028256423891019514,0.8192863640068632,0.07413771806590318,-0.08094228015638809
2017-01-12,0.03422186501689435,-0.002147112393729617,0.8252370523180029,0.07472480246184854,-0.08573467246975847
2017-01-13,0.0235150973517181,0.0018481313951466559,0.8270249610684932,0.07395623749783489,-0.08449392113639158
2017-01-17,0.08790389778017535,-0.0029719144562184454,0.8635377404695334,0.07367234213058363,-0.09625820110181464
2017-01-18,-0.023761878519635897,0.0017622004698093201,0.8641699160638239,0.07365757415056111,-0.09586248084062865
2017-01-19,0.013950027432390346,-0.003615837624319374,0.8622096897493332,0.07359388623448106,-0.12117875257311224
2017-01-20,-0.00451146111407703,0.0033605840612999428,0.8624277746468992,0.07358073026011615,-0.1255399414326928
2017-01-23,-0.003967041519035553,-0.002693749646069815,0.8626375964378247,0.06449687878759766,-0.1313064880607671
2017-01-24,-0.031237062820323513,0.006543140528962317,0.8682193514399631,0.0667755733914051,-0.14210013114846093
2017-01-25,0.00987059326696027,0.007994052795968681,0.8685512607059106,0.06848636225100614,-0.13493193537760773
2017-01-26,0.017639684998950036,-0.0007356549352631034,0.8691341705789501,0.06840913097139524,-0.13766240723757248
2017-01-27,0.0023555870752018566,-0.0008668394897415927,0.8691255401926186,0.06615097309306259,-0.13772888720218537
2017-01-30,0.0009631589010205876,-0.006027673496096654,0.8691275793986138,0.06403721330387782,-0.1355939579014096
2017-01-31,0.052922642786310134,-0.0008903016080325452,0.8812622215069542,0.06327860814472946,-0.12750682504217467
2017-02-01,0.019006132801864053,0.00029831898811628964,0.8822544072620186,0.06299404366736311,-0.12635102441912582
2017-02-02,0.022768592259201456,0.0005701468386910137,0.8838662990554996,0.06280419424723722,-0.1246950665694245
2017-02-03,0.01774054215906327,0.007238496854553608,0.8845261665714476,0.06530301920913355,-0.11610038281746649
2017-02-06,0.010467402259395613,-0.002117597513709103,0.8782292938051384,0.06518048733705578,-0.11484989550052735
2017-02-07,0.022101353214739453,0.00022680346384577153,0.8748848719564247,0.06482979955781878,-0.11348423752699636
2017-02-08,0.0016192383259246404,0.0006930821486096318,0.8557891603533244,0.06479157247506943,-0.11837625907877336
2017-02-09,-0.06679373711864839,0.00573606373596025,0.8743427413540031,0.06640110545588192,-0.14027373919663602
2017-02-10,-0.005757777136341599,0.0035597068220090916,0.8632804787110764,0.06122053488806108,-0.14289217896937023
