Date,price_btc,price_spx,price_tech,ret_btc,ret_spx,ret_tech
,BTC-USD,^GSPC,QQQ,,,
2018-06-25,6249.180176,2717.070068,163.457901,0.027202,-0.013725,-0.022530
2018-06-26,6093.669922,2723.060059,164.125595,-0.024885,0.002205,0.004085
2018-06-27,6157.129883,2699.629883,161.893616,0.010414,-0.008604,-0.013599
2018-06-28,5903.439941,2716.310059,163.286224,-0.041203,0.006179,0.008602
2018-06-29,6218.299805,2718.370117,163.724945,0.053335,0.000758,0.002687
2018-07-02,6614.180176,2726.709961,164.821899,0.063664,0.003068,0.006700
2018-07-03,6529.589844,2713.219971,162.914230,-0.012789,-0.004947,-0.011574
2018-07-05,6639.140137,2736.610107,164.936310,0.016778,0.008621,0.012412
2018-07-06,6673.500000,2759.820068,167.502136,0.005175,0.008481,0.015556
2018-07-09,6741.750000,2784.169922,169.009186,0.010227,0.008823,0.008997
2018-07-10,6329.950195,2793.840088,169.133163,-0.061082,0.003473,0.000734
2018-07-11,6394.709961,2774.020020,168.274765,0.010231,-0.007094,-0.005075
2018-07-12,6228.810059,2798.290039,171.174454,-0.025943,0.008749,0.017232
2018-07-13,6238.049805,2801.310059,171.317520,0.001483,0.001079,0.000836
2018-07-16,6741.750000,2798.429932,170.907303,0.080746,-0.001028,-0.002394
2018-07-17,7321.040039,2809.550049,171.946991,0.085926,0.003974,0.006083
2018-07-18,7370.779785,2815.620117,171.622681,0.006794,0.002161,-0.001886
2018-07-19,7466.859863,2804.489990,170.764236,0.013035,-0.003953,-0.005002
2018-07-20,7354.129883,2801.830078,170.726120,-0.015097,-0.000948,-0.000223
2018-07-23,7711.109863,2806.979980,171.269760,0.048541,0.001838,0.003184
2018-07-24,8424.269531,2820.399902,171.975555,0.092485,0.004781,0.004121
2018-07-25,8181.390137,2846.070068,174.379272,-0.028831,0.009102,0.013977
2018-07-26,7951.580078,2837.439941,171.737137,-0.028089,-0.003032,-0.015152
2018-07-27,8165.009766,2818.820068,169.419296,0.026841,-0.006562,-0.013496
2018-07-30,8180.479980,2802.600098,167.025253,0.001895,-0.005754,-0.014131
2018-07-31,7780.439941,2816.290039,168.303375,-0.048902,0.004885,0.007652
2018-08-01,7624.910156,2813.360107,168.942444,-0.019990,-0.001040,0.003797
2018-08-02,7567.149902,2827.219971,171.241180,-0.007575,0.004926,0.013607
2018-08-03,7434.390137,2840.350098,171.765747,-0.017544,0.004644,0.003063
2018-08-06,6951.799805,2850.399902,172.776825,-0.064913,0.003538,0.005886
2018-08-07,6753.120117,2858.449951,173.406311,-0.028580,0.002824,0.003643
2018-08-08,6305.799805,2857.699951,173.616196,-0.066239,-0.000262,0.001210
2018-08-09,6568.229980,2853.580078,173.511276,0.041617,-0.001442,-0.000604
2018-08-10,6184.709961,2833.280029,172.185455,-0.058390,-0.007114,-0.007641
2018-08-13,6297.569824,2821.929932,171.994675,0.018248,-0.004006,-0.001108
2018-08-14,6199.709961,2839.959961,173.072510,-0.015539,0.006389,0.006267
2018-08-15,6308.520020,2818.370117,170.954971,0.017551,-0.007602,-0.012235
2018-08-16,6334.729980,2840.689941,171.517792,0.004155,0.007919,0.003292
2018-08-17,6580.629883,2850.129883,171.555878,0.038818,0.003323,0.000222
2018-08-20,6308.529785,2857.050049,171.403336,-0.041349,0.002428,-0.000889
2018-08-21,6488.759766,2862.959961,172.032867,0.028569,0.002069,0.003673
2018-08-22,6376.709961,2861.820068,172.700500,-0.017268,-0.000398,0.003881
2018-08-23,6534.879883,2856.979980,172.452530,0.024804,-0.001691,-0.001436
2018-08-24,6719.959961,2874.689941,174.054977,0.028322,0.006199,0.009292
2018-08-27,6884.640137,2896.739990,175.829025,0.024506,0.007670,0.010192
2018-08-28,7096.279785,2897.520020,176.086609,0.030741,0.000269,0.001465
2018-08-29,7047.160156,2914.040039,178.118301,-0.006922,0.005701,0.011538
2018-08-30,6978.229980,2901.129883,177.803513,-0.009781,-0.004430,-0.001767
2018-08-31,7037.580078,2901.520020,178.032410,0.008505,0.000134,0.001287
2018-09-04,7361.660156,2896.719971,177.269318,0.046050,-0.001654,-0.004286
2018-09-05,6792.830078,2888.600098,174.980179,-0.077269,-0.002803,-0.012913
2018-09-06,6529.169922,2878.050049,173.415863,-0.038814,-0.003652,-0.008940
2018-09-07,6467.069824,2871.679932,172.748230,-0.009511,-0.002213,-0.003850
2018-09-10,6329.700195,2877.129883,173.330017,-0.021241,0.001898,0.003368
2018-09-11,6321.200195,2887.889893,174.665390,-0.001343,0.003740,0.007704
2018-09-12,6351.799805,2888.919922,174.150314,0.004841,0.000357,-0.002949
2018-09-13,6517.310059,2904.179932,176.010361,0.026057,0.005282,0.010681
2018-09-14,6512.709961,2904.979980,175.495255,-0.000706,0.000275,-0.002927
2018-09-17,6281.200195,2888.800049,172.967560,-0.035547,-0.005570,-0.014403
2018-09-18,6371.299805,2904.310059,174.398300,0.014344,0.005369,0.008272
2018-09-19,6398.540039,2907.949951,174.264771,0.004275,0.001253,-0.000766
2018-09-20,6519.669922,2930.750000,176.191559,0.018931,0.007841,0.011057
2018-09-21,6734.950195,2929.669922,175.228165,0.033020,-0.000369,-0.005468
2018-09-24,6595.410156,2919.370117,175.715485,-0.020719,-0.003516,0.002781
2018-09-25,6446.470215,2915.560059,175.954330,-0.022582,-0.001305,0.001359
2018-09-26,6495.000000,2905.969971,176.078613,0.007528,-0.003289,0.000706
2018-09-27,6676.750000,2914.000000,177.569244,0.027983,0.002763,0.008466
2018-09-28,6644.129883,2913.979980,177.531036,-0.004886,-0.000007,-0.000215
2018-10-01,6589.620117,2924.590088,177.894180,-0.008204,0.003641,0.002046
2018-10-02,6556.100098,2923.429932,177.492798,-0.005087,-0.000397,-0.002256
2018-10-03,6502.589844,2925.510010,177.683914,-0.008162,0.000712,0.001077
2018-10-04,6576.689941,2901.610107,174.272614,0.011395,-0.008169,-0.019199
2018-10-05,6622.479980,2885.570068,172.141754,0.006962,-0.005528,-0.012227
2018-10-08,6652.229980,2884.429932,171.090637,0.004492,-0.000395,-0.006106
2018-10-09,6642.640137,2880.340088,171.644882,-0.001442,-0.001418,0.003239
2018-10-10,6585.529785,2785.679932,164.096024,-0.008598,-0.032864,-0.043980
2018-10-11,6256.240234,2728.370117,162.060745,-0.050002,-0.020573,-0.012403
2018-10-12,6274.580078,2767.129883,166.570923,0.002931,0.014206,0.027830
2018-10-15,6596.540039,2750.790039,164.554672,0.051312,-0.005905,-0.012104
2018-10-16,6596.109863,2809.919922,169.342010,-0.000065,0.021496,0.029093
2018-10-17,6544.430176,2809.209961,169.408875,-0.007835,-0.000253,0.000395
2018-10-18,6476.709961,2768.780029,165.481598,-0.010348,-0.014392,-0.023182
2018-10-19,6465.410156,2767.780029,165.328705,-0.001745,-0.000361,-0.000924
2018-10-22,6487.160156,2755.879883,166.179108,0.003364,-0.004300,0.005144
2018-10-23,6475.740234,2740.689941,165.567596,-0.001760,-0.005512,-0.003680
2018-10-24,6495.839844,2656.100098,157.990067,0.003104,-0.030864,-0.045767
2018-10-25,6476.290039,2705.570068,163.455841,-0.003010,0.018625,0.034596
2018-10-26,6474.750000,2658.689941,159.251419,-0.000238,-0.017327,-0.025722
2018-10-29,6332.629883,2641.250000,155.973877,-0.021950,-0.006560,-0.020581
2018-10-30,6334.270020,2682.629883,158.544296,0.000259,0.015667,0.016480
2018-10-31,6317.609863,2711.739990,162.270950,-0.002630,0.010851,0.023505
2018-11-01,6377.779785,2740.370117,164.411392,0.009524,0.010558,0.013191
2018-11-02,6388.439941,2723.060059,161.850494,0.001671,-0.006317,-0.015576
2018-11-05,6419.660156,2738.310059,161.449158,0.004887,0.005600,-0.002480
2018-11-06,6461.009766,2755.449951,162.672272,0.006441,0.006259,0.007576
2018-11-07,6530.140137,2813.889893,167.774857,0.010700,0.021209,0.031367
2018-11-08,6453.720215,2806.830078,166.704712,-0.011703,-0.002509,-0.006378
2018-11-09,6385.620117,2781.010010,163.895355,-0.010552,-0.009199,-0.016852
2018-11-12,6371.270020,2726.219971,158.936081,-0.002247,-0.019701,-0.030259
2018-11-13,6359.490234,2722.179932,159.069824,-0.001849,-0.001482,0.000841
2018-11-14,5738.350098,2701.580078,157.856308,-0.097671,-0.007567,-0.007629
2018-11-15,5648.029785,2730.199951,160.617859,-0.015740,0.010594,0.017494
2018-11-16,5575.549805,2736.270020,160.054062,-0.012833,0.002223,-0.003510
2018-11-19,4871.490234,2690.729980,154.855911,-0.126276,-0.016643,-0.032477
2018-11-20,4451.870117,2641.889893,152.084824,-0.086138,-0.018151,-0.017895
2018-11-21,4602.169922,2649.929932,153.241028,0.033761,0.003043,0.007602
2018-11-23,4347.109863,2632.560059,152.132599,-0.055422,-0.006555,-0.007233
2018-11-26,3779.129883,2673.449951,155.649033,-0.130657,0.015532,0.023114
2018-11-27,3820.719971,2682.169922,156.174515,0.011005,0.003262,0.003376
2018-11-28,4257.419922,2743.790039,161.200760,0.114298,0.022974,0.032184
2018-11-29,4278.846680,2737.800049,160.675171,0.005033,-0.002183,-0.003260
2018-11-30,4017.268555,2760.169922,161.840927,-0.061133,0.008171,0.007255
2018-12-03,3894.130859,2790.370117,164.669373,-0.030652,0.010941,0.017477
2018-12-04,3956.893799,2700.060059,158.353195,0.016117,-0.032365,-0.038357
2018-12-06,3521.101807,2695.949951,159.471161,-0.110135,-0.001522,0.007060
2018-12-07,3419.937256,2633.080078,154.206161,-0.028731,-0.023320,-0.033015
2018-12-10,3502.656006,2637.719971,155.820999,0.024187,0.001762,0.010472
2018-12-11,3424.588135,2636.780029,156.337036,-0.022288,-0.000356,0.003312
2018-12-12,3486.950195,2651.070068,157.712982,0.018210,0.005420,0.008801
2018-12-13,3313.677246,2650.540039,157.760742,-0.049692,-0.000200,0.000303
2018-12-14,3242.484863,2599.949951,153.919479,-0.021484,-0.019087,-0.024349
2018-12-17,3545.864746,2545.939941,150.431686,0.093564,-0.020773,-0.022660
2018-12-18,3696.059082,2546.159912,151.377747,0.042358,0.000086,0.006289
2018-12-19,3745.950684,2506.959961,147.660629,0.013499,-0.015396,-0.024555
2018-12-20,4134.441406,2467.419922,145.520172,0.103710,-0.015772,-0.014496
2018-12-21,3896.543701,2416.620117,141.010056,-0.057540,-0.020588,-0.030993
2018-12-24,4078.599121,2351.100098,137.513245,0.046722,-0.027112,-0.024798
2018-12-26,3857.297607,2467.699951,146.099442,-0.054259,0.049594,0.062439
2018-12-27,3654.833496,2488.830078,146.664841,-0.052489,0.008563,0.003870
2018-12-28,3923.918701,2485.739990,146.588196,0.073624,-0.001242,-0.000523
2018-12-31,3742.700439,2506.850098,147.824371,-0.046183,0.008492,0.008433
2019-01-02,3943.409424,2510.030029,148.418472,0.053627,0.001268,0.004019
2019-01-03,3836.741211,2447.889893,143.569580,-0.027050,-0.024757,-0.032670
2019-01-04,3857.717529,2531.939941,149.712158,0.005467,0.034336,0.042785
2019-01-07,4025.248291,2549.689941,151.494583,0.043427,0.007010,0.011906
2019-01-08,4030.847900,2574.409912,152.864914,0.001391,0.009695,0.009045
2019-01-09,4035.296387,2584.959961,154.110703,0.001104,0.004098,0.008150
2019-01-10,3678.924561,2596.639893,154.551498,-0.088314,0.004518,0.002860
2019-01-11,3687.365479,2596.260010,153.986115,0.002294,-0.000146,-0.003658
2019-01-14,3706.052246,2582.610107,152.625351,0.005068,-0.005258,-0.008837
2019-01-15,3630.675293,2610.300049,155.605621,-0.020339,0.010722,0.019527
2019-01-16,3655.006836,2616.100098,155.576843,0.006702,0.002222,-0.000185
2019-01-17,3678.563965,2635.959961,156.803436,0.006445,0.007591,0.007884
2019-01-18,3657.839355,2670.709961,158.355850,-0.005634,0.013183,0.009900
2019-01-22,3604.577148,2632.899902,155.183960,-0.014561,-0.014157,-0.020030
2019-01-23,3585.123047,2638.699951,155.385239,-0.005397,0.002203,0.001297
2019-01-24,3600.865479,2642.330078,156.391342,0.004391,0.001376,0.006475
2019-01-25,3599.765869,2664.760010,158.260040,-0.000305,0.008489,0.011949
2019-01-28,3470.450439,2643.850098,156.305176,-0.035923,-0.007847,-0.012352
2019-01-29,3448.116943,2640.000000,154.829376,-0.006435,-0.001456,-0.009442
2019-01-30,3486.181641,2681.050049,158.767929,0.011039,0.015549,0.025438
2019-01-31,3457.792725,2704.100098,161.144470,-0.008143,0.008597,0.014969
2019-02-01,3487.945312,2706.530029,160.464081,0.008720,0.000899,-0.004222
2019-02-04,3459.154053,2724.870117,162.457321,-0.008255,0.006776,0.012422
2019-02-05,3466.357422,2737.699951,163.894714,0.002082,0.004708,0.008848
2019-02-06,3413.767822,2731.610107,163.406036,-0.015171,-0.002224,-0.002982
2019-02-07,3399.471680,2706.050049,161.211548,-0.004188,-0.009357,-0.013430
2019-02-08,3666.780273,2707.879883,161.527710,0.078632,0.000676,0.001961
2019-02-11,3648.430664,2709.800049,161.374466,-0.005004,0.000709,-0.000949
2019-02-12,3653.528564,2744.729980,163.760574,0.001397,0.012890,0.014786
2019-02-13,3632.070557,2753.030029,163.875565,-0.005873,0.003024,0.000702
2019-02-14,3616.880859,2745.729980,164.076797,-0.004182,-0.002652,0.001228
2019-02-15,3620.810791,2775.600098,164.766754,0.001087,0.010879,0.004205
2019-02-19,3947.094482,2779.760010,165.092575,0.090113,0.001499,0.001977
2019-02-20,3999.820557,2784.699951,165.063797,0.013358,0.001777,-0.000174
2019-02-21,3954.118164,2774.879883,164.460098,-0.011426,-0.003526,-0.003657
2019-02-22,4005.526611,2792.669922,165.677094,0.013001,0.006411,0.007400
2019-02-25,3882.696289,2796.110107,166.280869,-0.030665,0.001232,0.003644
2019-02-26,3854.357910,2793.899902,166.453308,-0.007299,-0.000790,0.001037
2019-02-27,3851.047363,2792.379883,166.347916,-0.000859,-0.000544,-0.000633
2019-02-28,3854.785400,2784.489990,165.964676,0.000971,-0.002826,-0.002304
2019-03-01,3859.583740,2803.689941,167.114532,0.001245,0.006895,0.006928
2019-03-04,3761.557129,2792.810059,167.143326,-0.025398,-0.003881,0.000172
2019-03-05,3896.375000,2789.649902,167.267914,0.035841,-0.001132,0.000745
2019-03-06,3903.942627,2771.449951,166.319153,0.001942,-0.006524,-0.005672
2019-03-07,3911.484375,2748.929932,164.278061,0.001932,-0.008126,-0.012272
2019-03-08,3901.131592,2743.070068,164.028900,-0.002647,-0.002132,-0.001517
2019-03-11,3905.227295,2783.300049,167.440369,0.001050,0.014666,0.020798
2019-03-12,3909.156250,2791.520020,168.360321,0.001006,0.002953,0.005494
2019-03-13,3906.717285,2810.919922,169.625275,-0.000624,0.006950,0.007513
2019-03-14,3924.369141,2808.479980,169.337799,0.004518,-0.000868,-0.001695
2019-03-15,3960.911133,2822.479980,170.909363,0.009312,0.004985,0.009281
2019-03-18,4032.507324,2832.939941,171.316406,0.018076,0.003706,0.002382
2019-03-19,4071.190186,2832.570068,171.892365,0.009593,-0.000131,0.003362
2019-03-20,4087.476318,2824.229980,172.573990,0.004000,-0.002944,0.003965
2019-03-21,4029.326904,2854.879883,175.271729,-0.014226,0.010852,0.015632
2019-03-22,4023.968262,2800.709961,171.422028,-0.001330,-0.018975,-0.021964
2019-03-25,3963.070557,2798.360107,171.095566,-0.015134,-0.000839,-0.001904
2019-03-26,3985.080811,2818.459961,171.892365,0.005554,0.007183,0.004657
2019-03-27,4087.066162,2805.370117,170.788376,0.025592,-0.004644,-0.006423
2019-03-28,4069.107178,2815.439941,171.181976,-0.004394,0.003589,0.002305
2019-03-29,4098.374512,2834.399902,172.478027,0.007193,0.006734,0.007571
2019-04-01,4158.183105,2867.189941,174.762894,0.014593,0.011569,0.013247
2019-04-02,4879.877930,2867.239990,175.425308,0.173560,0.000017,0.003790
2019-04-03,4973.021973,2873.399902,176.433319,0.019087,0.002148,0.005746
2019-04-04,4922.798828,2879.389893,176.366119,-0.010099,0.002085,-0.000381
2019-04-05,5036.681152,2892.739990,177.278152,0.023134,0.004636,0.005171
2019-04-08,5289.770996,2895.770020,177.729355,0.050249,0.001047,0.002545
2019-04-09,5204.958496,2878.199951,177.105331,-0.016033,-0.006067,-0.003511
2019-04-10,5324.551758,2888.209961,178.055756,0.022977,0.003478,0.005366
2019-04-11,5064.487793,2888.320068,177.633362,-0.048842,0.000038,-0.002372
2019-04-12,5089.539062,2907.409912,178.401352,0.004946,0.006609,0.004323
2019-04-15,5067.108398,2905.580078,178.430191,-0.004407,-0.000629,0.000162
2019-04-16,5235.559570,2907.060059,179.044601,0.033244,0.000509,0.003443
2019-04-17,5251.937988,2900.449951,179.668594,0.003128,-0.002274,0.003485
2019-04-18,5298.385742,2905.030029,179.899033,0.008844,0.001579,0.001283
2019-04-22,5399.365234,2907.969971,180.407806,0.019059,0.001012,0.002828
2019-04-23,5572.362305,2933.679932,182.702225,0.032040,0.008841,0.012718
2019-04-24,5464.866699,2927.250000,182.126282,-0.019291,-0.002192,-0.003152
2019-04-25,5210.515625,2926.169922,182.865463,-0.046543,-0.000369,0.004059
2019-04-26,5279.348145,2939.879883,183.028656,0.013210,0.004685,0.000892
2019-04-29,5247.352539,2943.030029,183.383881,-0.006061,0.001072,0.001941
2019-04-30,5350.726562,2945.830078,181.963074,0.019700,0.000951,-0.007748
2019-05-01,5402.697266,2923.729980,181.377426,0.009713,-0.007502,-0.003218
2019-05-02,5505.283691,2917.520020,180.590225,0.018988,-0.002124,-0.004340
2019-05-03,5768.289551,2945.639893,183.470261,0.047773,0.009638,0.015948
2019-05-06,5746.807129,2932.469971,182.347046,-0.003724,-0.004471,-0.006122
2019-05-07,5829.501465,2884.050049,178.794983,0.014390,-0.016512,-0.019480
2019-05-08,5982.457520,2879.419922,178.343765,0.026238,-0.001605,-0.002524
2019-05-09,6174.528809,2870.719971,177.383759,0.032106,-0.003021,-0.005383
2019-05-10,6378.849121,2881.399902,177.604553,0.033091,0.003720,0.001245
2019-05-13,7814.915039,2811.870117,171.441147,0.225129,-0.024131,-0.034703
2019-05-14,7994.416016,2834.409912,173.322861,0.022969,0.008016,0.010976
2019-05-15,8205.167969,2850.959961,175.770920,0.026362,0.005839,0.014124
2019-05-16,7884.909180,2876.320068,177.537323,-0.039031,0.008895,0.010049
2019-05-17,7343.895508,2859.530029,175.722900,-0.068614,-0.005837,-0.010220
2019-05-20,7978.309082,2840.229980,172.756393,0.086387,-0.006749,-0.016882
2019-05-21,7963.327637,2864.360107,174.561264,-0.001878,0.008496,0.010447
2019-05-22,7680.066406,2856.270020,173.783615,-0.035571,-0.002824,-0.004455
2019-05-23,7881.846680,2822.239990,171.124359,0.026273,-0.011914,-0.015302
2019-05-24,7987.371582,2826.060059,171.037979,0.013388,0.001354,-0.000505
2019-05-28,8719.961914,2802.389893,170.394775,0.091719,-0.008376,-0.003761
2019-05-29,8659.487305,2783.020020,168.993118,-0.006935,-0.006912,-0.008226
2019-05-30,8319.472656,2788.860107,169.703598,-0.039265,0.002098,0.004204
2019-05-31,8574.501953,2752.060059,166.996262,0.030655,-0.013195,-0.015953
2019-06-03,8208.995117,2744.449951,163.319366,-0.042627,-0.002765,-0.022018
2019-06-04,7707.770996,2803.270020,167.917938,-0.061058,0.021432,0.028157
2019-06-05,7824.231445,2826.149902,169.165970,0.015109,0.008162,0.007432
2019-06-06,7822.023438,2843.489990,170.509949,-0.000282,0.006136,0.007945
2019-06-07,8043.951172,2873.340088,173.802856,0.028372,0.010498,0.019312
2019-06-10,8000.329590,2886.729980,175.828506,-0.005423,0.004660,0.011655
2019-06-11,7927.714355,2885.719971,176.068481,-0.009077,-0.000350,0.001365
2019-06-12,8145.857422,2879.840088,175.050888,0.027517,-0.002038,-0.005780
2019-06-13,8230.923828,2891.639893,176.087708,0.010443,0.004097,0.005923
2019-06-14,8693.833008,2886.979980,175.338898,0.056240,-0.001612,-0.004252
2019-06-17,9320.352539,2889.669922,176.394913,0.072065,0.000932,0.006023
2019-06-18,9081.762695,2917.750000,178.958191,-0.025599,0.009717,0.014531
2019-06-19,9273.521484,2926.459961,179.630203,0.021115,0.002985,0.003755
2019-06-20,9527.160156,2954.179932,181.300629,0.027351,0.009472,0.009299
2019-06-21,10144.556641,2950.459961,181.031830,0.064804,-0.001259,-0.001483
2019-06-24,11011.102539,2945.350098,181.037643,0.085420,-0.001732,0.000032
2019-06-25,11790.916992,2917.379883,177.929855,0.070821,-0.009496,-0.017167
2019-06-26,13016.231445,2913.780029,178.757324,0.103920,-0.001234,0.004651
2019-06-27,11182.806641,2924.919922,179.440475,-0.140857,0.003823,0.003822
2019-06-28,12407.332031,2941.760010,179.671356,0.109501,0.005757,0.001287
2019-07-01,10583.134766,2964.330078,182.095947,-0.147026,0.007672,0.013495
2019-07-02,10801.677734,2973.010010,182.817551,0.020650,0.002928,0.003963
2019-07-03,11961.269531,2995.820068,184.193451,0.107353,0.007672,0.007526
2019-07-05,10978.459961,2990.409912,183.818207,-0.082166,-0.001806,-0.002037
2019-07-08,12285.958008,2975.949951,182.528961,0.119097,-0.004835,-0.007014
2019-07-09,12573.812500,2979.629883,183.442947,0.023430,0.001237,0.005007
2019-07-10,12156.512695,2993.070068,185.271057,-0.033188,0.004511,0.009966
2019-07-11,11358.662109,2999.909912,185.136337,-0.065632,0.002285,-0.000727
2019-07-12,11815.986328,3013.770020,186.204376,0.040262,0.004620,0.005769
2019-07-15,10895.089844,3014.300049,186.800888,-0.077936,0.000176,0.003204
2019-07-16,9477.641602,3004.040039,185.838699,-0.130100,-0.003404,-0.005151
2019-07-17,9693.802734,2984.419922,184.924667,0.022807,-0.006531,-0.004918
2019-07-18,10666.482422,2995.110107,185.136337,0.100340,0.003582,0.001145
2019-07-19,10530.732422,2976.610107,183.779739,-0.012727,-0.006177,-0.007328
2019-07-22,10343.106445,2985.030029,185.242188,-0.017817,0.002829,0.007958
2019-07-23,9900.767578,3005.469971,186.454453,-0.042767,0.006847,0.006544
2019-07-24,9811.925781,3019.560059,187.763000,-0.008973,0.004688,0.007018
2019-07-25,9911.841797,3003.669922,185.983063,0.010183,-0.005262,-0.009480
2019-07-26,9870.303711,3025.860107,187.897705,-0.004191,0.007388,0.010295
2019-07-29,9519.145508,3020.969971,187.253128,-0.035577,-0.001616,-0.003430
2019-07-30,9607.423828,3013.179932,186.444855,0.009274,-0.002579,-0.004316
2019-07-31,10085.627930,2980.379883,183.866348,0.049774,-0.010886,-0.013830
2019-08-01,10399.668945,2953.560059,182.952316,0.031137,-0.008999,-0.004971
2019-08-02,10518.174805,2932.050049,180.258255,0.011395,-0.007283,-0.014725
2019-08-05,11805.653320,2844.739990,173.888840,0.122405,-0.029778,-0.035335
2019-08-06,11478.168945,2881.770020,176.323059,-0.027740,0.013017,0.013999
2019-08-07,11941.968750,2883.979980,177.275620,0.040407,0.000767,0.005402
2019-08-08,11966.407227,2938.090088,181.133804,0.002046,0.018762,0.021764
2019-08-09,11862.936523,2918.649902,179.430832,-0.008647,-0.006617,-0.009402
2019-08-12,11382.616211,2882.699951,177.371841,-0.040489,-0.012317,-0.011475
2019-08-13,10895.830078,2926.320068,181.258926,-0.042766,0.015132,0.021915
2019-08-14,10051.704102,2840.600098,175.841995,-0.077472,-0.029293,-0.029885
2019-08-15,10311.545898,2847.600098,175.639938,0.025851,0.002464,-0.001149
2019-08-16,10374.338867,2888.679932,178.459076,0.006090,0.014426,0.016051
2019-08-19,10916.053711,2923.649902,181.297394,0.052217,0.012106,0.015905
2019-08-20,10763.232422,2900.510010,179.892670,-0.014000,-0.007915,-0.007748
2019-08-21,10138.049805,2924.429932,181.489822,-0.058085,0.008247,0.008878
2019-08-22,10131.055664,2922.949951,180.902908,-0.000690,-0.000506,-0.003234
2019-08-23,10407.964844,2847.110107,175.178146,0.027333,-0.025946,-0.031645
2019-08-26,10370.820312,2878.379883,177.824081,-0.003569,0.010983,0.015104
2019-08-27,10185.500000,2869.159912,177.448822,-0.017869,-0.003203,-0.002110
2019-08-28,9754.422852,2887.939941,178.083786,-0.042323,0.006545,0.003578
2019-08-29,9510.200195,2924.580078,180.806671,-0.025037,0.012687,0.015290
2019-08-30,9598.173828,2926.459961,180.373734,0.009250,0.000643,-0.002394
2019-09-03,10623.540039,2906.270020,178.622604,0.106829,-0.006899,-0.009708
2019-09-04,10594.493164,2937.780029,181.201187,-0.002734,0.010842,0.014436
2019-09-05,10575.533203,2976.000000,184.520569,-0.001790,0.013010,0.018319
2019-09-06,10353.302734,2978.709961,184.337784,-0.021014,0.000911,-0.000991
2019-09-09,10334.974609,2978.429932,183.952911,-0.001770,-0.000094,-0.002088
2019-09-10,10115.975586,2979.389893,183.423752,-0.021190,0.000322,-0.002877
2019-09-11,10178.372070,3000.929932,185.145996,0.006168,0.007230,0.009389
2019-09-12,10410.126953,3009.570068,185.915695,0.022769,0.002879,0.004157
2019-09-13,10360.546875,3007.389893,185.251862,-0.004763,-0.000724,-0.003571
2019-09-16,10276.793945,2997.959961,184.424362,-0.008084,-0.003136,-0.004467
2019-09-17,10241.272461,3005.699951,185.309586,-0.003456,0.002582,0.004800
2019-09-18,10198.248047,3006.729980,185.232574,-0.004201,0.000343,-0.000416
2019-09-19,10266.415039,3006.790039,185.540436,0.006684,0.000020,0.001662
2019-09-20,10181.641602,2992.070068,183.577682,-0.008257,-0.004896,-0.010579
2019-09-23,9729.324219,2991.780029,183.658676,-0.044425,-0.000097,0.000441
2019-09-24,8620.566406,2966.600098,181.219528,-0.113960,-0.008416,-0.013281
2019-09-25,8486.993164,2984.870117,183.253769,-0.015495,0.006159,0.011225
2019-09-26,8118.967773,2977.620117,182.578873,-0.043363,-0.002429,-0.003683
2019-09-27,8251.845703,2961.790039,180.313309,0.016366,-0.005316,-0.012409
2019-09-30,8293.868164,2976.739990,182.029358,0.005092,0.005048,0.009517
2019-10-01,8343.276367,2940.250000,180.544647,0.005957,-0.012258,-0.008156
2019-10-02,8393.041992,2887.610107,177.440338,0.005965,-0.017903,-0.017194
2019-10-03,8259.992188,2910.629883,179.387787,-0.015852,0.007972,0.010975
2019-10-04,8205.939453,2952.010010,182.029358,-0.006544,0.014217,0.014725
2019-10-07,8245.623047,2938.790039,181.479828,0.004836,-0.004478,-0.003019
2019-10-08,8228.783203,2893.060059,178.761108,-0.002042,-0.015561,-0.014981
2019-10-09,8595.740234,2919.399902,180.506104,0.044594,0.009104,0.009762
2019-10-10,8586.473633,2938.129883,181.903992,-0.001078,0.006416,0.007744
2019-10-11,8321.756836,2970.270020,184.246719,-0.030830,0.010939,0.012879
2019-10-14,8374.686523,2966.149902,184.227432,0.006360,-0.001387,-0.000105
2019-10-15,8205.369141,2995.679932,186.570190,-0.020218,0.009956,0.012717
2019-10-16,8047.526855,2989.689941,186.107422,-0.019236,-0.002000,-0.002480
2019-10-17,8103.911133,2997.949951,186.599136,0.007006,0.002763,0.002642
2019-10-18,7973.207520,2986.199951,184.805908,-0.016128,-0.003919,-0.009610
2019-10-21,8243.720703,3006.719971,186.444855,0.033928,0.006872,0.008868
2019-10-22,8078.203125,2995.989990,184.960190,-0.020078,-0.003569,-0.007963
2019-10-23,7514.671875,3004.520020,185.316910,-0.069759,0.002847,0.001929
2019-10-24,7493.488770,3010.290039,187.119751,-0.002819,0.001920,0.009728
2019-10-25,8660.700195,3022.550049,188.614075,0.155763,0.004073,0.007986
2019-10-28,9256.148438,3039.419922,190.474747,0.068753,0.005581,0.009865
2019-10-29,9427.687500,3036.889893,188.999695,0.018532,-0.000832,-0.007744
2019-10-30,9205.726562,3046.770020,189.915543,-0.023544,0.003253,0.004846
2019-10-31,9199.584961,3037.560059,190.002335,-0.000667,-0.003023,0.000457
2019-11-01,9261.104492,3066.909912,191.728073,0.006687,0.009662,0.009083
2019-11-04,9412.612305,3078.270020,192.913895,0.016360,0.003704,0.006185
2019-11-05,9342.527344,3074.620117,193.019974,-0.007446,-0.001186,0.000550
