Date,price_btc,price_spx,price_tech,price_gold,ret_btc,ret_spx,ret_tech,ret_gold
,BTC-USD,^GSPC,QQQ,GC=F,,,,
2018-05-22,8041.779785,2724.439941,160.072571,1291.699951,-0.044805,-0.003136,-0.001306,0.001163
2018-05-23,7557.819824,2733.290039,161.424088,1289.300049,-0.060181,0.003248,0.008443,-0.001858
2018-05-24,7587.339844,2727.760010,161.376480,1303.699951,0.003906,-0.002023,-0.000295,0.011169
2018-05-25,7480.140137,2721.330078,161.538330,1303.300049,-0.014129,-0.002357,0.001003,-0.000307
2018-05-29,7472.589844,2689.860107,160.824478,1298.699951,-0.001009,-0.011564,-0.004419,-0.003530
2018-05-30,7406.520020,2724.010010,161.976196,1301.500000,-0.008842,0.012696,0.007161,0.002156
2018-05-31,7494.169922,2705.270020,161.871460,1300.099976,0.011834,-0.006880,-0.000647,-0.001076
2018-06-01,7541.450195,2734.620117,164.412750,1294.800049,0.006309,0.010849,0.015699,-0.004077
2018-06-04,7514.470215,2746.870117,165.897552,1293.099976,-0.003578,0.004480,0.009031,-0.001313
2018-06-05,7633.759766,2748.800049,166.411469,1297.500000,0.015875,0.000703,0.003098,0.003403
2018-06-06,7653.979980,2772.350098,167.382278,1297.099976,0.002649,0.008567,0.005834,-0.000308
2018-06-07,7678.240234,2770.370117,166.021240,1298.699951,0.003170,-0.000714,-0.008131,0.001234
2018-06-08,7624.919922,2779.030029,166.030807,1298.099976,-0.006944,0.003126,0.000058,-0.000462
2018-06-11,6906.919922,2782.000000,166.478104,1298.900024,-0.094165,0.001069,0.002694,0.000616
2018-06-12,6582.359863,2786.850098,167.353806,1295.099976,-0.046991,0.001743,0.005260,-0.002926
2018-06-13,6349.899902,2775.629883,167.344223,1296.900024,-0.035316,-0.004026,-0.000057,0.001390
2018-06-14,6675.350098,2782.489990,169.038467,1304.000000,0.051253,0.002472,0.010124,0.005475
2018-06-15,6456.580078,2779.659912,168.448364,1274.599976,-0.032773,-0.001017,-0.003491,-0.022546
2018-06-18,6734.819824,2773.750000,168.351044,1276.199951,0.043094,-0.002126,-0.000578,0.001255
2018-06-19,6769.939941,2762.590088,167.874130,1275.599976,0.005215,-0.004023,-0.002833,-0.000470
2018-06-20,6776.549805,2767.320068,169.066437,1271.199951,0.000976,0.001712,0.007102,-0.003449
2018-06-21,6729.740234,2749.760010,167.597504,1267.199951,-0.006908,-0.006346,-0.008688,-0.003147
2018-06-22,6083.689941,2754.879883,167.225479,1267.400024,-0.095999,0.001862,-0.002220,0.000158
2018-06-25,6249.180176,2717.070068,163.457916,1265.599976,0.027202,-0.013725,-0.022530,-0.001420
2018-06-26,6093.669922,2723.060059,164.125549,1256.599976,-0.024885,0.002205,0.004084,-0.007111
2018-06-27,6157.129883,2699.629883,161.893631,1252.800049,0.010414,-0.008604,-0.013599,-0.003024
2018-06-28,5903.439941,2716.310059,163.286240,1247.800049,-0.041203,0.006179,0.008602,-0.003991
2018-06-29,6218.299805,2718.370117,163.724915,1251.300049,0.053335,0.000758,0.002687,0.002805
2018-07-02,6614.180176,2726.709961,164.821854,1239.800049,0.063664,0.003068,0.006700,-0.009190
2018-07-03,6529.589844,2713.219971,162.914215,1251.599976,-0.012789,-0.004947,-0.011574,0.009518
2018-07-05,6639.140137,2736.610107,164.936325,1257.300049,0.016778,0.008621,0.012412,0.004554
2018-07-06,6673.500000,2759.820068,167.502121,1254.300049,0.005175,0.008481,0.015556,-0.002386
2018-07-09,6741.750000,2784.169922,169.009201,1258.099976,0.010227,0.008823,0.008997,0.003030
2018-07-10,6329.950195,2793.840088,169.133179,1253.800049,-0.061082,0.003473,0.000734,-0.003418
2018-07-11,6394.709961,2774.020020,168.274704,1242.800049,0.010231,-0.007094,-0.005076,-0.008773
2018-07-12,6228.810059,2798.290039,171.174408,1245.000000,-0.025943,0.008749,0.017232,0.001770
2018-07-13,6238.049805,2801.310059,171.317459,1239.599976,0.001483,0.001079,0.000836,-0.004337
2018-07-16,6741.750000,2798.429932,170.907288,1238.099976,0.080746,-0.001028,-0.002394,-0.001210
2018-07-17,7321.040039,2809.550049,171.947021,1225.699951,0.085926,0.003974,0.006084,-0.010015
2018-07-18,7370.779785,2815.620117,171.622650,1226.300049,0.006794,0.002161,-0.001886,0.000490
2018-07-19,7466.859863,2804.489990,170.764267,1222.400024,0.013035,-0.003953,-0.005002,-0.003180
2018-07-20,7354.129883,2801.830078,170.726074,1229.500000,-0.015097,-0.000948,-0.000224,0.005808
2018-07-23,7711.109863,2806.979980,171.269745,1224.000000,0.048541,0.001838,0.003184,-0.004473
2018-07-24,8424.269531,2820.399902,171.975571,1223.900024,0.092485,0.004781,0.004121,-0.000082
2018-07-25,8181.390137,2846.070068,174.379257,1231.400024,-0.028831,0.009102,0.013977,0.006128
2018-07-26,7951.580078,2837.439941,171.737137,1225.300049,-0.028089,-0.003032,-0.015152,-0.004954
2018-07-27,8165.009766,2818.820068,169.419357,1222.599976,0.026841,-0.006562,-0.013496,-0.002204
2018-07-30,8180.479980,2802.600098,167.025223,1221.300049,0.001895,-0.005754,-0.014131,-0.001063
2018-07-31,7780.439941,2816.290039,168.303329,1223.699951,-0.048902,0.004885,0.007652,0.001965
2018-08-01,7624.910156,2813.360107,168.942413,1217.900024,-0.019990,-0.001040,0.003797,-0.004740
2018-08-02,7567.149902,2827.219971,171.241180,1210.599976,-0.007575,0.004926,0.013607,-0.005994
2018-08-03,7434.390137,2840.350098,171.765778,1214.199951,-0.017544,0.004644,0.003063,0.002974
2018-08-06,6951.799805,2850.399902,172.776779,1208.599976,-0.064913,0.003538,0.005886,-0.004612
2018-08-07,6753.120117,2858.449951,173.406372,1209.599976,-0.028580,0.002824,0.003644,0.000827
2018-08-08,6305.799805,2857.699951,173.616226,1212.599976,-0.066239,-0.000262,0.001210,0.002480
2018-08-09,6568.229980,2853.580078,173.511276,1211.900024,0.041617,-0.001442,-0.000604,-0.000577
2018-08-10,6184.709961,2833.280029,172.185394,1211.099976,-0.058390,-0.007114,-0.007641,-0.000660
2018-08-13,6297.569824,2821.929932,171.994675,1191.300049,0.018248,-0.004006,-0.001108,-0.016349
2018-08-14,6199.709961,2839.959961,173.072479,1193.000000,-0.015539,0.006389,0.006266,0.001427
2018-08-15,6308.520020,2818.370117,170.955048,1177.500000,0.017551,-0.007602,-0.012234,-0.012992
2018-08-16,6334.729980,2840.689941,171.517776,1176.199951,0.004155,0.007919,0.003292,-0.001104
2018-08-17,6580.629883,2850.129883,171.555878,1176.500000,0.038818,0.003323,0.000222,0.000255
2018-08-20,6308.529785,2857.050049,171.403305,1186.800049,-0.041349,0.002428,-0.000889,0.008755
2018-08-21,6488.759766,2862.959961,172.032837,1192.599976,0.028569,0.002069,0.003673,0.004887
2018-08-22,6376.709961,2861.820068,172.700516,1196.300049,-0.017268,-0.000398,0.003881,0.003103
2018-08-23,6534.879883,2856.979980,172.452515,1187.000000,0.024804,-0.001691,-0.001436,-0.007774
2018-08-24,6719.959961,2874.689941,174.054901,1206.300049,0.028322,0.006199,0.009292,0.016260
2018-08-27,6884.640137,2896.739990,175.829041,1209.000000,0.024506,0.007670,0.010193,0.002238
2018-08-28,7096.279785,2897.520020,176.086624,1207.400024,0.030741,0.000269,0.001465,-0.001323
2018-08-29,7047.160156,2914.040039,178.118256,1204.500000,-0.006922,0.005701,0.011538,-0.002402
2018-08-30,6978.229980,2901.129883,177.803467,1197.699951,-0.009781,-0.004430,-0.001767,-0.005646
2018-08-31,7037.580078,2901.520020,178.032394,1200.300049,0.008505,0.000134,0.001288,0.002171
2018-09-04,7361.660156,2896.719971,177.269363,1192.699951,0.046050,-0.001654,-0.004286,-0.006332
2018-09-05,6792.830078,2888.600098,174.980133,1194.900024,-0.077269,-0.002803,-0.012914,0.001845
2018-09-06,6529.169922,2878.050049,173.415894,1197.900024,-0.038814,-0.003652,-0.008940,0.002511
2018-09-07,6467.069824,2871.679932,172.748199,1193.599976,-0.009511,-0.002213,-0.003850,-0.003590
2018-09-10,6329.700195,2877.129883,173.330002,1193.000000,-0.021241,0.001898,0.003368,-0.000503
2018-09-11,6321.200195,2887.889893,174.665405,1195.400024,-0.001343,0.003740,0.007704,0.002012
2018-09-12,6351.799805,2888.919922,174.150391,1204.699951,0.004841,0.000357,-0.002949,0.007780
2018-09-13,6517.310059,2904.179932,176.010315,1202.000000,0.026057,0.005282,0.010680,-0.002241
2018-09-14,6512.709961,2904.979980,175.495209,1195.000000,-0.000706,0.000275,-0.002927,-0.005824
2018-09-17,6281.200195,2888.800049,172.967575,1199.699951,-0.035547,-0.005570,-0.014403,0.003933
2018-09-18,6371.299805,2904.310059,174.398346,1196.800049,0.014344,0.005369,0.008272,-0.002417
2018-09-19,6398.540039,2907.949951,174.264771,1202.199951,0.004275,0.001253,-0.000766,0.004512
2018-09-20,6519.669922,2930.750000,176.191528,1206.199951,0.018931,0.007841,0.011056,0.003327
2018-09-21,6734.950195,2929.669922,175.228165,1196.199951,0.033020,-0.000369,-0.005468,-0.008290
2018-09-24,6595.410156,2919.370117,175.715485,1199.300049,-0.020719,-0.003516,0.002781,0.002592
2018-09-25,6446.470215,2915.560059,175.954376,1200.000000,-0.022582,-0.001305,0.001360,0.000584
2018-09-26,6495.000000,2905.969971,176.078568,1194.000000,0.007528,-0.003289,0.000706,-0.005000
2018-09-27,6676.750000,2914.000000,177.569244,1182.300049,0.027983,0.002763,0.008466,-0.009799
2018-09-28,6644.129883,2913.979980,177.531052,1191.500000,-0.004886,-0.000007,-0.000215,0.007781
2018-10-01,6589.620117,2924.590088,177.894135,1187.099976,-0.008204,0.003641,0.002045,-0.003693
2018-10-02,6556.100098,2923.429932,177.492813,1202.400024,-0.005087,-0.000397,-0.002256,0.012889
2018-10-03,6502.589844,2925.510010,177.683899,1198.300049,-0.008162,0.000712,0.001077,-0.003410
2018-10-04,6576.689941,2901.610107,174.272614,1197.199951,0.011395,-0.008169,-0.019199,-0.000918
2018-10-05,6622.479980,2885.570068,172.141724,1201.199951,0.006962,-0.005528,-0.012227,0.003341
2018-10-08,6652.229980,2884.429932,171.090652,1184.400024,0.004492,-0.000395,-0.006106,-0.013986
2018-10-09,6642.640137,2880.340088,171.644836,1187.199951,-0.001442,-0.001418,0.003239,0.002364
2018-10-10,6585.529785,2785.679932,164.096024,1189.300049,-0.008598,-0.032864,-0.043979,0.001769
2018-10-11,6256.240234,2728.370117,162.060699,1223.500000,-0.050002,-0.020573,-0.012403,0.028756
2018-10-12,6274.580078,2767.129883,166.570908,1218.099976,0.002931,0.014206,0.027830,-0.004414
2018-10-15,6596.540039,2750.790039,164.554703,1226.400024,0.051312,-0.005905,-0.012104,0.006814
2018-10-16,6596.109863,2809.919922,169.341965,1227.300049,-0.000065,0.021496,0.029092,0.000734
2018-10-17,6544.430176,2809.209961,169.408890,1223.699951,-0.007835,-0.000253,0.000395,-0.002933
2018-10-18,6476.709961,2768.780029,165.481613,1226.500000,-0.010348,-0.014392,-0.023182,0.002288
2018-10-19,6465.410156,2767.780029,165.328705,1225.300049,-0.001745,-0.000361,-0.000924,-0.000978
2018-10-22,6487.160156,2755.879883,166.179169,1221.199951,0.003364,-0.004300,0.005144,-0.003346
2018-10-23,6475.740234,2740.689941,165.567581,1233.400024,-0.001760,-0.005512,-0.003680,0.009990
2018-10-24,6495.839844,2656.100098,157.990097,1227.800049,0.003104,-0.030864,-0.045767,-0.004540
2018-10-25,6476.290039,2705.570068,163.455780,1229.099976,-0.003010,0.018625,0.034595,0.001059
2018-10-26,6474.750000,2658.689941,159.251419,1232.500000,-0.000238,-0.017327,-0.025722,0.002766
2018-10-29,6332.629883,2641.250000,155.973892,1224.500000,-0.021950,-0.006560,-0.020581,-0.006491
2018-10-30,6334.270020,2682.629883,158.544296,1222.599976,0.000259,0.015667,0.016480,-0.001552
2018-10-31,6317.609863,2711.739990,162.270950,1212.300049,-0.002630,0.010851,0.023505,-0.008425
2018-11-01,6377.779785,2740.370117,164.411362,1236.000000,0.009524,0.010558,0.013190,0.019550
2018-11-02,6388.439941,2723.060059,161.850525,1230.900024,0.001671,-0.006317,-0.015576,-0.004126
2018-11-05,6419.660156,2738.310059,161.449188,1229.800049,0.004887,0.005600,-0.002480,-0.000894
2018-11-06,6461.009766,2755.449951,162.672256,1223.800049,0.006441,0.006259,0.007576,-0.004879
2018-11-07,6530.140137,2813.889893,167.774887,1226.199951,0.010700,0.021209,0.031368,0.001961
2018-11-08,6453.720215,2806.830078,166.704758,1222.900024,-0.011703,-0.002509,-0.006378,-0.002691
2018-11-09,6385.620117,2781.010010,163.895386,1206.400024,-0.010552,-0.009199,-0.016852,-0.013493
2018-11-12,6371.270020,2726.219971,158.936050,1201.300049,-0.002247,-0.019701,-0.030259,-0.004227
2018-11-13,6359.490234,2722.179932,159.069870,1199.199951,-0.001849,-0.001482,0.000842,-0.001748
2018-11-14,5738.350098,2701.580078,157.856354,1207.900024,-0.097671,-0.007567,-0.007629,0.007255
2018-11-15,5648.029785,2730.199951,160.617859,1212.800049,-0.015740,0.010594,0.017494,0.004057
2018-11-16,5575.549805,2736.270020,160.054077,1220.800049,-0.012833,0.002223,-0.003510,0.006596
2018-11-19,4871.490234,2690.729980,154.855911,1223.099976,-0.126276,-0.016643,-0.032478,0.001884
2018-11-20,4451.870117,2641.889893,152.084808,1219.000000,-0.086138,-0.018151,-0.017895,-0.003352
2018-11-21,4602.169922,2649.929932,153.241028,1225.800049,0.033761,0.003043,0.007602,0.005578
2018-11-23,4347.109863,2632.560059,152.132584,1221.000000,-0.055422,-0.006555,-0.007233,-0.003916
2018-11-26,3779.129883,2673.449951,155.649033,1220.199951,-0.130657,0.015532,0.023114,-0.000655
2018-11-27,3820.719971,2682.169922,156.174515,1211.199951,0.011005,0.003262,0.003376,-0.007376
2018-11-28,4257.419922,2743.790039,161.200790,1221.400024,0.114298,0.022974,0.032184,0.008421
2018-11-29,4278.846680,2737.800049,160.675186,1224.099976,0.005033,-0.002183,-0.003261,0.002211
2018-11-30,4017.268555,2760.169922,161.840942,1220.199951,-0.061133,0.008171,0.007255,-0.003186
2018-12-03,3894.130859,2790.370117,164.669357,1233.900024,-0.030652,0.010941,0.017477,0.011228
2018-12-04,3956.893799,2700.060059,158.353210,1241.099976,0.016117,-0.032365,-0.038357,0.005835
2018-12-06,3521.101807,2695.949951,159.471237,1238.099976,-0.110135,-0.001522,0.007060,-0.002417
2018-12-07,3419.937256,2633.080078,154.206100,1246.800049,-0.028731,-0.023320,-0.033016,0.007027
2018-12-10,3502.656006,2637.719971,155.821060,1243.699951,0.024187,0.001762,0.010473,-0.002486
2018-12-11,3424.588135,2636.780029,156.337006,1241.900024,-0.022288,-0.000356,0.003311,-0.001447
2018-12-12,3486.950195,2651.070068,157.712967,1244.400024,0.018210,0.005420,0.008801,0.002013
2018-12-13,3313.677246,2650.540039,157.760788,1242.699951,-0.049692,-0.000200,0.000303,-0.001366
2018-12-14,3242.484863,2599.949951,153.919479,1237.000000,-0.021484,-0.019087,-0.024349,-0.004587
2018-12-17,3545.864746,2545.939941,150.431732,1247.400024,0.093564,-0.020773,-0.022660,0.008407
2018-12-18,3696.059082,2546.159912,151.377686,1249.199951,0.042358,0.000086,0.006288,0.001443
2018-12-19,3745.950684,2506.959961,147.660660,1252.099976,0.013499,-0.015396,-0.024555,0.002322
2018-12-20,4134.441406,2467.419922,145.520172,1263.599976,0.103710,-0.015772,-0.014496,0.009185
2018-12-21,3896.543701,2416.620117,141.010056,1253.800049,-0.057540,-0.020588,-0.030993,-0.007756
2018-12-24,4078.599121,2351.100098,137.513275,1267.500000,0.046722,-0.027112,-0.024798,0.010927
2018-12-26,3857.297607,2467.699951,146.099457,1269.199951,-0.054259,0.049594,0.062439,0.001341
2018-12-27,3654.833496,2488.830078,146.664871,1277.300049,-0.052489,0.008563,0.003870,0.006382
2018-12-28,3923.918701,2485.739990,146.588150,1279.900024,0.073624,-0.001242,-0.000523,0.002036
2018-12-31,3742.700439,2506.850098,147.824341,1278.300049,-0.046183,0.008492,0.008433,-0.001250
2019-01-02,3943.409424,2510.030029,148.418488,1281.000000,0.053627,0.001268,0.004019,0.002112
2019-01-03,3836.741211,2447.889893,143.569580,1291.800049,-0.027050,-0.024757,-0.032671,0.008431
2019-01-04,3857.717529,2531.939941,149.712189,1282.699951,0.005467,0.034336,0.042785,-0.007045
2019-01-07,4025.248291,2549.689941,151.494553,1286.800049,0.043427,0.007010,0.011905,0.003196
2019-01-08,4030.847900,2574.409912,152.864914,1283.199951,0.001391,0.009695,0.009046,-0.002798
2019-01-09,4035.296387,2584.959961,154.110672,1289.300049,0.001104,0.004098,0.008149,0.004754
2019-01-10,3678.924561,2596.639893,154.551498,1284.699951,-0.088314,0.004518,0.002860,-0.003568
2019-01-11,3687.365479,2596.260010,153.986115,1287.099976,0.002294,-0.000146,-0.003658,0.001868
2019-01-14,3706.052246,2582.610107,152.625320,1289.099976,0.005068,-0.005258,-0.008837,0.001554
2019-01-15,3630.675293,2610.300049,155.605621,1286.199951,-0.020339,0.010722,0.019527,-0.002250
2019-01-16,3655.006836,2616.100098,155.576874,1291.599976,0.006702,0.002222,-0.000185,0.004198
2019-01-17,3678.563965,2635.959961,156.803452,1291.000000,0.006445,0.007591,0.007884,-0.000465
2019-01-18,3657.839355,2670.709961,158.355865,1281.300049,-0.005634,0.013183,0.009900,-0.007514
2019-01-22,3604.577148,2632.899902,155.183945,1282.500000,-0.014561,-0.014157,-0.020030,0.000937
2019-01-23,3585.123047,2638.699951,155.385208,1283.099976,-0.005397,0.002203,0.001297,0.000468
2019-01-24,3600.865479,2642.330078,156.391373,1279.099976,0.004391,0.001376,0.006475,-0.003117
2019-01-25,3599.765869,2664.760010,158.260056,1297.400024,-0.000305,0.008489,0.011949,0.014307
2019-01-28,3470.450439,2643.850098,156.305161,1302.400024,-0.035923,-0.007847,-0.012352,0.003854
2019-01-29,3448.116943,2640.000000,154.829376,1308.199951,-0.006435,-0.001456,-0.009442,0.004453
2019-01-30,3486.181641,2681.050049,158.767929,1309.900024,0.011039,0.015549,0.025438,0.001300
2019-01-31,3457.792725,2704.100098,161.144424,1319.699951,-0.008143,0.008597,0.014968,0.007481
2019-02-01,3487.945312,2706.530029,160.464096,1316.900024,0.008720,0.000899,-0.004222,-0.002122
2019-02-04,3459.154053,2724.870117,162.457306,1314.300049,-0.008255,0.006776,0.012422,-0.001974
2019-02-05,3466.357422,2737.699951,163.894684,1314.199951,0.002082,0.004708,0.008848,-0.000076
2019-02-06,3413.767822,2731.610107,163.406021,1309.500000,-0.015171,-0.002224,-0.002982,-0.003576
2019-02-07,3399.471680,2706.050049,161.211533,1309.400024,-0.004188,-0.009357,-0.013430,-0.000076
2019-02-08,3666.780273,2707.879883,161.527756,1313.699951,0.078632,0.000676,0.001962,0.003284
2019-02-11,3648.430664,2709.800049,161.374435,1307.000000,-0.005004,0.000709,-0.000949,-0.005100
2019-02-12,3653.528564,2744.729980,163.760544,1309.199951,0.001397,0.012890,0.014786,0.001683
2019-02-13,3632.070557,2753.030029,163.875565,1310.800049,-0.005873,0.003024,0.000702,0.001222
2019-02-14,3616.880859,2745.729980,164.076813,1309.800049,-0.004182,-0.002652,0.001228,-0.000763
2019-02-15,3620.810791,2775.600098,164.766739,1318.099976,0.001087,0.010879,0.004205,0.006337
2019-02-19,3947.094482,2779.760010,165.092575,1340.099976,0.090113,0.001499,0.001978,0.016691
2019-02-20,3999.820557,2784.699951,165.063797,1343.300049,0.013358,0.001777,-0.000174,0.002388
2019-02-21,3954.118164,2774.879883,164.460068,1323.500000,-0.011426,-0.003526,-0.003658,-0.014740
2019-02-22,4005.526611,2792.669922,165.677094,1329.199951,0.013001,0.006411,0.007400,0.004307
2019-02-25,3882.696289,2796.110107,166.280869,1325.900024,-0.030665,0.001232,0.003644,-0.002483
2019-02-26,3854.357910,2793.899902,166.453369,1325.099976,-0.007299,-0.000790,0.001037,-0.000603
2019-02-27,3851.047363,2792.379883,166.347931,1317.699951,-0.000859,-0.000544,-0.000633,-0.005585
2019-02-28,3854.785400,2784.489990,165.964600,1312.800049,0.000971,-0.002826,-0.002304,-0.003719
2019-03-01,3859.583740,2803.689941,167.114578,1296.400024,0.001245,0.006895,0.006929,-0.012492
2019-03-04,3761.557129,2792.810059,167.143280,1284.800049,-0.025398,-0.003881,0.000172,-0.008948
2019-03-05,3896.375000,2789.649902,167.267853,1282.000000,0.035841,-0.001132,0.000745,-0.002179
2019-03-06,3903.942627,2771.449951,166.319183,1284.900024,0.001942,-0.006524,-0.005672,0.002262
2019-03-07,3911.484375,2748.929932,164.277985,1283.800049,0.001932,-0.008126,-0.012273,-0.000856
2019-03-08,3901.131592,2743.070068,164.028900,1297.000000,-0.002647,-0.002132,-0.001516,0.010282
2019-03-11,3905.227295,2783.300049,167.440292,1288.800049,0.001050,0.014666,0.020798,-0.006322
2019-03-12,3909.156250,2791.520020,168.360306,1296.300049,0.001006,0.002953,0.005495,0.005819
2019-03-13,3906.717285,2810.919922,169.625244,1307.500000,-0.000624,0.006950,0.007513,0.008640
2019-03-14,3924.369141,2808.479980,169.337784,1293.400024,0.004518,-0.000868,-0.001695,-0.010784
2019-03-15,3960.911133,2822.479980,170.909348,1301.800049,0.009312,0.004985,0.009281,0.006495
2019-03-18,4032.507324,2832.939941,171.316360,1300.300049,0.018076,0.003706,0.002381,-0.001152
2019-03-19,4071.190186,2832.570068,171.892395,1305.000000,0.009593,-0.000131,0.003362,0.003615
2019-03-20,4087.476318,2824.229980,172.573990,1300.500000,0.004000,-0.002944,0.003965,-0.003448
2019-03-21,4029.326904,2854.879883,175.271698,1306.099976,-0.014226,0.010852,0.015632,0.004306
2019-03-22,4023.968262,2800.709961,171.421967,1311.599976,-0.001330,-0.018975,-0.021964,0.004211
2019-03-25,3963.070557,2798.360107,171.095581,1321.900024,-0.015134,-0.000839,-0.001904,0.007853
2019-03-26,3985.080811,2818.459961,171.892395,1314.300049,0.005554,0.007183,0.004657,-0.005749
2019-03-27,4087.066162,2805.370117,170.788391,1309.900024,0.025592,-0.004644,-0.006423,-0.003348
2019-03-28,4069.107178,2815.439941,171.182007,1289.800049,-0.004394,0.003589,0.002305,-0.015345
2019-03-29,4098.374512,2834.399902,172.478027,1293.000000,0.007193,0.006734,0.007571,0.002481
2019-04-01,4158.183105,2867.189941,174.762909,1288.400024,0.014593,0.011569,0.013247,-0.003558
2019-04-02,4879.877930,2867.239990,175.425293,1290.000000,0.173560,0.000017,0.003790,0.001242
2019-04-03,4973.021973,2873.399902,176.433289,1289.900024,0.019087,0.002148,0.005746,-0.000078
2019-04-04,4922.798828,2879.389893,176.366150,1289.000000,-0.010099,0.002085,-0.000381,-0.000698
2019-04-05,5036.681152,2892.739990,177.278107,1290.400024,0.023134,0.004636,0.005171,0.001086
2019-04-08,5289.770996,2895.770020,177.729385,1297.099976,0.050249,0.001047,0.002546,0.005192
2019-04-09,5204.958496,2878.199951,177.105316,1303.500000,-0.016033,-0.006067,-0.003511,0.004934
2019-04-10,5324.551758,2888.209961,178.055771,1309.099976,0.022977,0.003478,0.005367,0.004296
2019-04-11,5064.487793,2888.320068,177.633362,1288.599976,-0.048842,0.000038,-0.002372,-0.015660
2019-04-12,5089.539062,2907.409912,178.401367,1290.599976,0.004946,0.006609,0.004324,0.001552
2019-04-15,5067.108398,2905.580078,178.430161,1286.800049,-0.004407,-0.000629,0.000161,-0.002944
2019-04-16,5235.559570,2907.060059,179.044540,1272.599976,0.033244,0.000509,0.003443,-0.011035
2019-04-17,5251.937988,2900.449951,179.668594,1272.199951,0.003128,-0.002274,0.003485,-0.000314
2019-04-18,5298.385742,2905.030029,179.898987,1271.900024,0.008844,0.001579,0.001282,-0.000236
2019-04-22,5399.365234,2907.969971,180.407822,1273.500000,0.019059,0.001012,0.002828,0.001258
2019-04-23,5572.362305,2933.679932,182.702301,1269.300049,0.032040,0.008841,0.012718,-0.003298
2019-04-24,5464.866699,2927.250000,182.126266,1275.500000,-0.019291,-0.002192,-0.003153,0.004885
2019-04-25,5210.515625,2926.169922,182.865463,1275.800049,-0.046543,-0.000369,0.004059,0.000235
2019-04-26,5279.348145,2939.879883,183.028671,1284.900024,0.013210,0.004685,0.000893,0.007133
2019-04-29,5247.352539,2943.030029,183.383865,1278.599976,-0.006061,0.001072,0.001941,-0.004903
2019-04-30,5350.726562,2945.830078,181.963058,1282.800049,0.019700,0.000951,-0.007748,0.003285
2019-05-01,5402.697266,2923.729980,181.377441,1281.400024,0.009713,-0.007502,-0.003218,-0.001091
2019-05-02,5505.283691,2917.520020,180.590210,1269.699951,0.018988,-0.002124,-0.004340,-0.009131
2019-05-03,5768.289551,2945.639893,183.470322,1279.199951,0.047773,0.009638,0.015948,0.007482
2019-05-06,5746.807129,2932.469971,182.347092,1281.699951,-0.003724,-0.004471,-0.006122,0.001954
2019-05-07,5829.501465,2884.050049,178.794983,1283.500000,0.014390,-0.016512,-0.019480,0.001404
2019-05-08,5982.457520,2879.419922,178.343765,1279.400024,0.026238,-0.001605,-0.002524,-0.003194
2019-05-09,6174.528809,2870.719971,177.383698,1283.500000,0.032106,-0.003021,-0.005383,0.003205
2019-05-10,6378.849121,2881.399902,177.604492,1285.699951,0.033091,0.003720,0.001245,0.001714
2019-05-13,7814.915039,2811.870117,171.441162,1300.099976,0.225129,-0.024131,-0.034703,0.011200
2019-05-14,7994.416016,2834.409912,173.322830,1294.699951,0.022969,0.008016,0.010976,-0.004154
2019-05-15,8205.167969,2850.959961,175.770920,1296.300049,0.026362,0.005839,0.014124,0.001236
2019-05-16,7884.909180,2876.320068,177.537338,1285.000000,-0.039031,0.008895,0.010050,-0.008717
2019-05-17,7343.895508,2859.530029,175.722931,1274.500000,-0.068614,-0.005837,-0.010220,-0.008171
2019-05-20,7978.309082,2840.229980,172.756363,1276.099976,0.086387,-0.006749,-0.016882,0.001255
2019-05-21,7963.327637,2864.360107,174.561295,1272.000000,-0.001878,0.008496,0.010448,-0.003213
2019-05-22,7680.066406,2856.270020,173.783691,1273.599976,-0.035571,-0.002824,-0.004455,0.001258
2019-05-23,7881.846680,2822.239990,171.124390,1284.800049,0.026273,-0.011914,-0.015302,0.008794
2019-05-24,7987.371582,2826.060059,171.037949,1283.000000,0.013388,0.001354,-0.000505,-0.001401
2019-05-28,8719.961914,2802.389893,170.394730,1276.500000,0.091719,-0.008376,-0.003761,-0.005066
2019-05-29,8659.487305,2783.020020,168.993149,1280.599976,-0.006935,-0.006912,-0.008225,0.003212
2019-05-30,8319.472656,2788.860107,169.703522,1287.099976,-0.039265,0.002098,0.004204,0.005076
2019-05-31,8574.501953,2752.060059,166.996292,1305.800049,0.030655,-0.013195,-0.015953,0.014529
2019-06-03,8208.995117,2744.449951,163.319366,1322.699951,-0.042627,-0.002765,-0.022018,0.012942
2019-06-04,7707.770996,2803.270020,167.917862,1323.400024,-0.061058,0.021432,0.028156,0.000529
2019-06-05,7824.231445,2826.149902,169.165955,1328.300049,0.015109,0.008162,0.007433,0.003703
2019-06-06,7822.023438,2843.489990,170.509979,1337.599976,-0.000282,0.006136,0.007945,0.007001
2019-06-07,8043.951172,2873.340088,173.802841,1341.199951,0.028372,0.010498,0.019312,0.002691
2019-06-10,8000.329590,2886.729980,175.828506,1324.699951,-0.005423,0.004660,0.011655,-0.012302
2019-06-11,7927.714355,2885.719971,176.068466,1326.400024,-0.009077,-0.000350,0.001365,0.001283
2019-06-12,8145.857422,2879.840088,175.050888,1331.900024,0.027517,-0.002038,-0.005779,0.004147
2019-06-13,8230.923828,2891.639893,176.087723,1339.199951,0.010443,0.004097,0.005923,0.005481
2019-06-14,8693.833008,2886.979980,175.338928,1340.099976,0.056240,-0.001612,-0.004252,0.000672
